factual_id,brand,name,size,category,upc,ean13,upc_e,ingredients,servings,serving_size,calories,fat_calories,total_fat,sat_fat,trans_fat,cholesterol,sodium,potassium,total_carbs,dietary_fiber,sugars,protein,manufacturer,avgPrice,image_urls,userName
28fbda01-ecba-4089-934d-b7eb0c928ac9,L'Oreal,L' Lineur Intense Brush Tip Liquid Eyeliner Carbon Black,0.23 fl oz,Eye & Eyebrow Makeup,7.42E+11,7.42E+11,,,,,,,,,,,,,,,,,L'Oréal Group,11,http://ecx.images-amazon.com/images/I/31U8%2B7ApK-L._SL500_AA300_.jpg#http://img01.static-nextag.com/image/L-Oreal-Lineur-Intense/10/000/010/346/267/1034626709.jpg,null
64f886a7-3af2-4d45-bc54-c42988037d68,Maybelline,Eye Shadow,0.17 oz; 4.8 g,Cosmetics,41554233780,41554233780,,,,,,,,,,,,,,,,,L'Oréal Group,,null,null
78af5c5a-bd36-45b7-963b-1f679f6cb403,Maybelline,Loose Powder,0.9 oz; 25.5 g,Face Makeup,41554551259,41554551259,,Talc#Walnut Shell Flour#Kaolin#Triethylcitrate#Magnesium Stearate#Peg-5 Stearate#Fragrance#Imidazolidinyl Urea#Methylparaben#Propylparaben#Inactive Iron Oxides#Mica#Titanium Dioxide#Ultramarine Blue,,,,,,,,,,,,,,,L'Oréal Group,,http://static-resources.goodguide.net/images/entities/large/123654.jpg,null
0ce80b6e-c097-4bf7-b339-5acc97ff53b6,Viktor & Rolf,Flowerbomb Perfume For Women Bath Foam From Rolf,10.2 oz,Fragrances,8.86E+11,8.86E+11,,,,,,,,,,,,,,,,,L'Oréal Group,44,http://img01.static-nextag.com/image/Flowerbomb-By-Viktor-Rolf/1/000/007/231/923/723192361.jpg,null
2860a9e5-9ac6-4094-b6c6-e5e93432e6bc,Maybelline,Moisture Whip Lipstick Silver Plum,0.15 oz; 4.2 g,Lip Makeup,41554683288,41554683288,,Diisopropyl Dimer Dilinoleate#Diisostearyl Dimer Dilinoleate#Isostearyl Palmitate#Triisostearyl Citrate#Ozokerite#Polyethylene#Arachidyl Propionate#Vp/Hexadecene Copolymer#Olive Oil Unsaponifiables (Olea Europaea)#Beeswax (Cera Alba)#Allantoin#Tocopherol#Isopropylparaben#Coconut Oil (Cocos Nucifera)#Mineral Oil (Paraffinium Liquidum)#Fragrance (Parfum)#Butylparaben#Isobutylparaben#Bht#Retinyl Palmitate#Aloe Barbadensis Leaf Juice#Silica,,,,,,,,,,,,,,,L'Oréal Group,,http://static-resources.goodguide.net/images/entities/large/123654.jpg,null
198e771f-91ae-4208-9b59-78dee010bc08,Redken,Shades Eq Equalizing Conditioning Color Gloss,6 g,Personal Care,7.44E+11,7.44E+11,,,,,,,,,,,,,,,,,L'Oréal Group,8.99,http://ak.buy.com/PI/0/500/230761857.jpg#http://ecx.images-amazon.com/images/I/418HJ2hBZXL._SL500_AA300_.jpg#http://www.beautyencounter.com/products/large/743877066525.jpg,null
8c54b180-1d1b-400d-8dcc-0c55973d2549,Vichy,Reti-c Intensive Corrective Care Spf15,1.01 fl oz; 30 ml,Skin Care,8.54E+11,8.54E+11,,Octinoxate (7#Acne Treatment)#Octisalate (5#Acne Treatment);: Water#C12 15 Alkyl Benzoate#Glycerin#Cetearyl Alcohol#Isononyl Isononanoate#Ascorbic Acid (Vitamin C)#Peg 40 Stearate#Glyceryl Stearate#Aluminum Starch Octenylsuccinate#Hydrogenated Polyisobutene#Sorbitan Tristearate#Red 4#Isobutylparaben#Triethanolamine#Methylparaben#Sodium Hydroxide#Retinal#Yellow 10 Aluminum Lake (Ci 47005)#Phenoxyethanol#Nylon 12#Chlorhexidine,,,,,,,,,,,,,,,L'Oréal Group,,http://ak.buy.com/PI/0/250/218753775.jpg#http://ecx.images-amazon.com/images/I/21dAhHrUtwL._SL500_AA300_.jpg#http://pics.Drugstore.com/prodimg/255692/300.JPG#http://static-resources.goodguide.net/images/entities/large/337873-45.jpg,null
9522c7ff-6a61-4452-bde0-c31a4184e243,Redken,All Soft Heavy Cream,8.5 fl oz#250 ml,Hair Conditioners,7.44E+11,7.44E+11,,Water#Cetearyl Alcohol#Behentrimonium Chloride#Glycerin#Cyclopentasiloxane#Dimethicone#Peg 40 Hydrogenated Castor Oil#Peg 100 Stearate#Glyceryl Stearate#Guar Hydroxypropyltrimonium Chloride#Fragrance#Methylparaben#Taurine#Laureth 23#Laureth 4#Chlorhexidine Dihydrochloride#Hydroxypropyltrimonium Hydrolyzed Wheat Protein#PPG 5 Ceteth 20#Wheat Amino Acid#Hydrolyzed Soy Protein#Oleth 10#Disodium Cocoamidopropionate#Lecithin#Phosphoric Acid#Avocado (Persea Gratissima) Oil,,,,,,,,,,,,,,,L'Oréal Group,12.25,http://ak.buy.com/PI/0/500/213381919.jpg#http://ecx.images-amazon.com/images/I/316QKXQKP6L._AA300_.jpg#http://pics1.ds-static.com/prodimg/92361/300.jpg,null
bab04541-ebe0-4a19-a55e-e5735b5dc05d,Biotherm,Homme Force Supreme Re-Builder Anti-Age Massager Care,1.69 oz#50 ml,Face Treatments,1.14E+11,1.14E+11,,,,,,,,,,,,,,,,,L'Oréal Group,56.17,http://ecx.images-amazon.com/images/I/31NQwmTHBpL._SL500_AA300_.jpg#http://img01.static-nextag.com/image/Biotherm-Homme-Force-Supreme/10/000/009/426/816/942681604.jpg,null
e7b1ee84-88f5-4fa2-aecc-bf1d284b819a,Matrix,Socolor Hair Color Various Colors Tube,3 oz,Hair Color,8.02E+11,8.02E+11,,,,,,,,,,,,,,,,,L'Oréal Group,,http://ecx.images-amazon.com/images/I/4126mxum6DL._AA300_.jpg,null
4505b486-f359-4489-a7b6-fe58dca89148,Maybelline,New York Superstay 24 2-Step Lipcolor Never Ending Pearl 095,1 set,Lip Makeup,41554237900,41554237900,,,,,,,,,,,,,,,,,L'Oréal Group,7.94,http://ct.mywebgrocer.com/legacy/productimagesroot/DJ/6/887406.jpg#http://ecx.images-amazon.com/images/I/31pfM67IJcL._AA300_.jpg#http://i.walmartimages.com/i/p/00/04/15/54/23/0004155423790_300X300.jpg#http://img01.static-nextag.com/image/Maybelline-New-York-Superstay/10/000/010/990/812/1099081238.jpg#http://pics1.ds-static.com/prodimg/339053/300.JPG#http://static-resources.goodguide.net/images/entities/large/399804.jpg,null
b9ed5300-32f5-47cc-9a5c-ad8e8c5e08c8,Maybelline,Pressed Powder,0.45 oz; 12.7 g,Cosmetics,41554559859,41554559859,,Talc#Paraffinum Liquidum/Mineral Oil#Zinc Stearate#Kaolin#Aluminum Starch Octenylsuccinate#Acrylates Copolymer#Methylparaben#Calcium Silicate#Silica#Imidazolidinyl Urea#Serica/Silk Powder#Propylparaben#May Contain: Ci 77499#Ci 77492#Ci 77491/Iron Oxides#Ci 77007/Ultramarines,,,,,,,,,,,,,,,L'Oréal Group,,null,null
1b573d0e-8fb7-44e5-87e4-1d2311578711,Maybelline,Nail Color,0.5 fl oz; 14.7 ml,Nail Makeup,41554502220,41554502220,,,,,,,,,,,,,,,,,L'Oréal Group,4.98,http://ecx.images-amazon.com/images/I/21iEy0OIU8L._SL500_AA300_.jpg,null
d2120a4d-3fae-4540-a943-9c5a4c4ec2c0,Matrix,Amplify Color Volumizing Conditioner,13.5,Personal Care,6.03E+11,6.03E+11,,,,,,,,,,,,,,,,,L'Oréal Group,15.77,http://ct.mywebgrocer.com/legacy/productimagesroot/DJ/6/396616.jpg#http://i.walmartimages.com/i/p/00/60/30/29/07/0060302907053_300X300.jpg,null
3e49f785-d9df-4568-bede-929a8cbced5b,L'Oreal,Masquintense Highly Concentrated Nourishing Treatment Thick,16.7 fl oz#500 ml,Hair Care,8.44E+11,8.44E+11,,Aqua/Water/Eau (Water)#Cetearyl Alcohol#Behentrimonium Chloride#Glycerin#Amodimethicone#Cetyl Esters#Isopropyl Alcohol#Sodium Pca#Methylparaben#Cetrimonium Chloride#Trideceth 10#Helianthus Annuus (Sunflower) (Helianthus Annuus Seed Oil)#Chlorhexidine Dihydrochloride#Perfume (Fragrance),,,,,,,,,,,,,,,L'Oréal Group,99,http://ecx.images-amazon.com/images/I/11qb9KDyoVL._SL500_AA300_.jpg#http://pics1.ds-static.com/prodimg/91483/300.jpg#http://static-resources.goodguide.net/images/entities/large/138847-2.jpg,null
969a0077-dcdd-455d-b9d9-cae74f63cf85,L'Oreal,Box Office Lips Colourjuice Lip Gloss Pen 704 Scarlett Glamour,5 g,Hair Color,71249106761,71249106761,,,,,,,,,,,,,,,,,L'Oréal Group,2.09,http://ecx.images-amazon.com/images/I/312xorUymgL._SL500_AA300_.jpg#http://static-resources.goodguide.net/images/entities/large/263299.jpg,null
f98ea4d5-cd45-4e01-a33e-c3cead13091e,Redken,Men Body Up Volumizing Shampoo For Fine Hair,13.5 oz,Hair Shampoo,7.44E+11,7.44E+11,,Water/Aqua#Ammonium Lauryl Sulfate#Cocamidopropyl Betaine#Cocamide Mipa#Phenoxyethanol#Ppg- 5-Ceteth- 10 Phosphate Fragrance/ Parfum#Polyquaternium- 10#Methylparaben#Ethylparaben#Disodium Edta#Lauryldimonium Hydroxypropyl Hydrolyzed Soy Protein#2- Oleamido-1#3- Octadecanediol (D5314/1),,,,,,,,,,,,,,,L'Oréal Group,19.99,http://ecx.images-amazon.com/images/I/21POlFx6c9L._SL500_AA300_.jpg#http://www.beautyencounter.com/products/large/743877010832.jpg,null
55c36f8d-531c-4fe8-84e3-00756de0aa36,Essie,Spring '06 Collection Fifth Avenue,5 fl oz#15 ml,Nail Makeup,80444000071,80444000071,8044471,Contains No Formaldehyde#DBP Or Toluene,,,,,,,,,,,,,,,L'Oréal Group,6.75,http://ecx.images-amazon.com/images/I/31b18Fcq0lL._AA300_.jpg#http://s7d2.scene7.com/is/image/Drugstore/481915?wid=300&hei=300&op_sharpen=1,null
7b4518ef-2bf2-4a00-af43-abdc559bd5e1,Essie,Winter 2010 Collection Going Incognito,46 fl oz,Nail Makeup,80057000079,80057000079,8005779,,,,,,,,,,,,,,,,L'Oréal Group,4.95,http://ecx.images-amazon.com/images/I/21X6ol1UbCL._AA300_.jpg#http://s7d2.scene7.com/is/image/Drugstore/481966?wid=300&hei=300&op_sharpen=1,null
e135cb21-6694-4bd8-a7f0-af33a931881d,Matrix,Extra Intense Conditioner,8.5 fl oz; 250 ml,,90174436873,90174436873,,Aqua/Water#Behentrimonium Chloride#Cetearyl Alcohol#Glycerin#Amodimethicone#Potato Starch Modified#Cetyl Esters#Isopropyl Alcohol#Parfum/Fragrance#Butylphenyl Methylpropional,,,,,,,,,,,,,,,L'Oréal Group,,http://cdn-x.stockngo.com/media/catalog/product/m/a/matrix-curl-life-extra-intense-conditioner-8.5oz-1.jpg,null
ecf1ad5e-79b7-4a62-8091-f48ea8b30c8d,L'Oreal,Hip High Intensity Pigments Shadow Stick 834 Alluring,834 alluring,Eye & Eyebrow Makeup,71249095683,71249095683,,Talc#Hdi/Trimethylol Hexyllactone Crosspolymer#Capric/Caprylic Triglycerides#Octydodecyl Stearoyl Stearate#Dipentaerythrityl Tetrahydroxystearate/Isostearate#Sorbitan Stearate#Hydroxyethylcellulose#Paraffin#Synthetic Beeswax#Isotearyl Neopentanoate#Phenoxyethanol#Ethylene/Methacrylate Copolymer#Potassium Sorbate#Polysorbate 20#Methylparaben#Sodium Dehydroacetate#Dimethicone#Silica#Isopropyl Titanium Triisostearate#Isoptopylparaben#Isobutylparaben#Butylparaben#Peg 100,,,,,,,,,,,,,,,L'Oréal Group,4.84,http://ak.buy.com/PI/0/500/215766547.jpg#http://ecx.images-amazon.com/images/I/21ilkTAdOCL._AA300_.jpg#http://www.beautyencounter.com/products/large/071249095683.jpg,null
2d7b9bc7-be00-486d-b04e-09899832c44f,L'Oreal,Matte Makeup,1.12 fl oz; 33 ml,Face Makeup,71249600047,71249600047,,Water#Cyclomethicone#Peg-32#Polyethylene#Propylene Glycol#Stearic Acid#Magnesium Aluminum Silicate#Triethanolamine#Talc#Peg-2 Stearate#Glyceryl Stearate#Sodium Lauryl Sarcosinate#Triclosan#Butylparaben#Ethylparaben#Propylparaben#Methylparaben#Panthenol#Tocopherol#May Contain: Titanium Dioxide#Iron Oxides#Ultramarine Blue#1183 (Cp),,,,,,,,,,,,,,,L'Oréal Group,,http://static-resources.goodguide.net/images/entities/large/123406.jpg,null
5f7bf2d5-aa6b-4d5c-bf57-87973eb83c09,Essie,Spring '06 Collection Pinking Up The Pieces,5 oz,Nail Makeup,80594000075,80594000075,8059475,Contains No Formaldehyde#DBP Or Toluene,,,,,,,,,,,,,,,L'Oréal Group,8,http://ecx.images-amazon.com/images/I/21X8yOCm2%2BL._AA300_.jpg#http://www.stockngo.com/media/catalog/product/e/s/essie-pinking-up-the-pieces-nail-polish-.5oz-1.jpg,null
3f3e8bd1-89ca-49e9-8921-75383e9963f2,Maybelline,Eye Liner,0.01 oz,Eye & Eyebrow Makeup,41554009101,41554009101,,Caprylic/Capric Triglyceride#Ricinus Communis/Castor Seed Oil#Hydrogenated Cocoglycerides#Cera Microcristallina/Microcrystalline Wax#Cera Alba/Beeswax#Carnauba/Carnauba Wax#Polymethyl Methacrylate#Butyrospermum Parkii/Shea Butter#Tin Oxide#May Contain: Cl 77491#Cl 77492#Cl 77499/Iron Oxides#Mica#Cl 77891/Titanium Dioxide#Cl 77007/Ultramarines#Cl 77510/Ferric Ferrocyanide#Ci 75470/Carmine,,,,,,,,,,,,,,,L'Oréal Group,4.49,http://ak.buy.com/PI/0/250/216004662.jpg#http://ct.mywebgrocer.com/legacy/productimagesroot/DJ/0/670500.jpg#http://ecx.images-amazon.com/images/I/41fF8Az%2Bl5L._SL500_AA300_.jpg#http://i.walmartimages.com/i/p/00/04/15/54/00/0004155400912_500X500.jpg#http://img01.static-nextag.com/image/Maybelline-New-York-Define/10/000/010/062/230/1006223054.jpg#http://pics2.ds-static.com/prodimg/192390/300.jpg#http://static-resources.goodguide.net/images/entities/large/399254.jpg#http://www.beautyencounter.com/products/large/041554009101.jpg,null
b8ef4d9e-e6b6-445f-b2e9-d0d5ddf6602f,L'Oreal,Strengthening Nail Colour,0.3 fl oz; 9 ml,Nail Makeup,71249081730,71249081730,,,,,,,,,,,,,,,,,L'Oréal Group,,http://static-resources.goodguide.net/images/entities/large/123406.jpg,null
9724bde7-7db7-4783-a210-5eaa4060b887,L'Oreal,Hair Color Healthy Look Golden Brown,4 g,Hair Color,71249173633,71249173633,,,,,,,,,,,,,,,,,L'Oréal Group,7.99,http://ak.buy.com/PI/0/250/218752378.jpg#http://ct.mywebgrocer.com/legacy/productimagesroot/DJ/3/829883.jpg#http://ecx.images-amazon.com/images/I/41BUKkjzeGL._AA300_.jpg#http://i.walmartimages.com/i/p/00/07/12/49/17/0007124917363_300X300.jpg#http://pics1.ds-static.com/prodimg/286265/300.JPG,null
09a60b20-6094-45a1-95a7-4a8b82e0c273,L'Oreal,Paris Infallible Never Fail Lipcolour Compact Rosebud,,Lip Makeup,7.42E+11,7.42E+11,,,,,,,,,,,,,,,,,L'Oréal Group,15.7,http://ecx.images-amazon.com/images/I/41ej5HDUjEL._SL500_AA300_.jpg#http://static-resources.goodguide.net/images/entities/large/336445.jpg,null
02398002-cdd5-4be0-b72e-62b23a3975f5,Matrix,Color Sync Pure Tone Booster Ammonia Free Gold Booster,,Personal Care,8.02E+11,8.02E+11,,,,,,,,,,,,,,,,,L'Oréal Group,4.24,http://ak.buy.com/PI/0/500/223674773.jpg#http://ecx.images-amazon.com/images/I/31X-811LOJL._AA300_.jpg#http://image01.bizrate-images.com/resize?uid=4042885192#http://www.parfumery.com/pictures/large/801788447236.jpg,null
e61505ea-75e5-4267-8a93-483bf3fcff36,Garnier,Fructis Haircare Body Boost Fortifying Conditioner For All Hair Types,25.4 fl oz; 750 ml,Hair Conditioners,6.03E+11,6.03E+11,,Aqua/Water#Cetearyl Alcohol#Behentrimonium Chloride#Starch Acetate#Cetyl Esters#Parfum/Fragrance#Pyrus Malus Extract/Apple Fruit Extract#Hydroxyethylcellulose#Propylene Glycol#Niacinamide#Pyridoxine Hcl#Chlorhexidine Digluconate#Benzyl Alcohol,,,,,,,,,,,,,,,L'Oréal Group,6.03,http://ak.buy.com/PI/0/250/225305592.jpg#http://ct.mywebgrocer.com/legacy/productimagesroot/DJ/0/752730.jpg#http://static-resources.goodguide.net/images/entities/large/420444.jpg#http://www.myotcstore.com/store/i/is.aspx?path=/images/G-productimages/GarnierFructis/conditioner_378323.jpg,null
1533a36c-1927-4fbe-a05b-e6eafde4d45d,L'Oreal,Permanent Haircolor,1 application,Hair Color,71249154243,71249154243,,Aqua/Water/Eau#Cetearyl Alcohol#Propylene Glycol#Deceth-3#Laureth-12#Ammonium Hydroxide#Oleth-30#Hexadimethrine Chloride#Lauric Acid#Glycol Distearate#Polyquaternium-22#Ethanolamine#Silica Dimethyl Silylate#P-Phenylene,,,,,,,,,,,,,,,L'Oréal Group,11.09,http://ct.mywebgrocer.com/legacy/productimagesroot/DJ/6/802596.jpg#http://ecx.images-amazon.com/images/I/51ySyhwYKeL._AA300_.jpg#http://i.walmartimages.com/i/p/00/07/12/49/15/0007124915424_300X300.jpg#http://img01.static-nextag.com/image/L-Oreal-Excellence-Cr/10/000/010/182/125/1018212591.jpg#http://pics1.ds-static.com/prodimg/213405/300.JPG#http://static-resources.goodguide.net/images/entities/large/435399.jpg,null
0dfe94bb-56cf-48ff-b64f-4c6637184be5,Clarisonic,Mia Skin Cleansing System White,,Face Treatments,1.84E+11,1.84E+11,,,,,,,,,,,,,,,,,L'Oréal Group,100.58,http://ak.buy.com/PI/0/500/217452139.jpg#http://ecx.images-amazon.com/images/I/31MFg-%2BKTXL._SY300_.jpg#http://img01.static-nextag.com/image/Clarisonic-Mia-Compact-Sonic/10/000/008/545/624/854562480.jpg#http://s7d2.scene7.com/is/image/Drugstore/228169?wid=300&hei=300&op_sharpen=1,null
15886166-e638-444a-baa6-8327f9df1ba4,L'Oreal,N7-8 Sweet Ginger True Match Blush Neutral,0.21 oz,Blush,71249041840,71249041840,,Talc#Nylon-12#Dimethicone#Polymethylsilsesquioxane#Titanium Dioxide#Alumina#Cetyl Dimethicone#Phenoxyethanol#Trimethylsiloxysilicate#Methylparaben#Glycerin#Ethylparaben#Butylparaben#Silica#Isobutylparaben#Propylparaben#May Contain: Ci 77492#Ci 77499#Ci 77491/Iron Oxides#Mica#Ci 77891/Titanium Dioxide#Ci 75470/Carmine#Ci 73360/Red 30#Ci 15850/Red 7#Ci 77007/Ultramarines#Ci 12085/Red 36,,,,,,,,,,,,,,,L'Oréal Group,6.98,http://ak.buy.com/PI/0/500/216003828.jpg#http://ct.mywebgrocer.com/legacy/productimagesroot/DJ/1/563231.jpg#http://ecx.images-amazon.com/images/I/5185E6PdMZL._SX300_.jpg#http://i.walmartimages.com/i/p/00/07/12/49/04/0007124904184_300X300.jpg#http://img01.static-nextag.com/image/L-Oreal-Paris-True/10/000/010/173/211/1017321177.jpg#http://pics2.ds-static.com/prodimg/179908/300.JPG#http://static-resources.goodguide.net/images/entities/large/263363.jpg#http://www.beautyencounter.com/products/large/071249041840.jpg#http://www.myotcstore.com/store/i/is.aspx?path=/images/L-productimages/LorealFaceMakeup/ALLK18011.jpg,null
376367f1-e029-4cc6-b6fd-e817471046e5,L'Oreal,L' Voluminous False Fiber Lashes Starter Kit 277 Blackest Black,0.087 oz,Eye & Eyebrow Makeup,71249215678,71249215678,,,,,,,,,,,,,,,,,L'Oréal Group,11.58,http://ecx.images-amazon.com/images/I/41VI4gYvQ4L._SL500_AA300_.jpg#http://i.walmartimages.com/i/p/00/07/12/49/21/0007124921567_300X300.jpg#http://img01.static-nextag.com/image/L-Oreal-Voluminous-Eye/10/000/010/691/545/1069154569.jpg#http://pics1.ds-static.com/prodimg/380167/300.JPG,null
d6a06ece-4008-4155-99ba-8a9408df3d57,Maybelline,Long Wear No Crease Shadow,0.1 fl oz; 3 ml,Eye & Eyebrow Makeup,41554682168,41554682168,,Water/Aqua#Alcohol Denat#Propylene Glycol#Glycerin#Dimethicone Peg/Ppg-20/23 Benzoate#Lithium Magnesium Sodium Silicate#Xanthan Gum#Methylparaben#Calcium Sodium Borosilicate#May Contain#+/-: Mica#Bismuth Oxychloride/Ci 77163#Titanium Dioxide/Ci 77891#Ultramarines/Ci 77007#Iron Oxides/Ci 77491#C 77499#Ci 77492#Manganese Violet/Ci 77742#Carmine/Ci 75470#Chromium Hydroxide Green/Ci 77289#Chromium Oxide Greens/Ci 77288#Ferric Ferrocyanide/Ci 77510#F#I#L#D4522/2,,,,,,,,,,,,,,,L'Oréal Group,5.95,http://ct.mywebgrocer.com/legacy/productimagesroot/DJ/3/374273.jpg#http://static-resources.goodguide.net/images/entities/large/123654.jpg,null
ab6fe030-5d96-450d-a84e-e6ad35dd6e90,Maybelline,5 Day Nail Color,0.3 fl oz; 7.5 ml,Cosmetics,41554501520,41554501520,,,,,,,,,,,,,,,,,L'Oréal Group,,null,null
5296fb3d-2834-4717-98da-0442bf991af9,L'Oreal,Extreme Wear Nail Colour,0.5 fl oz; 15 ml,Nail Makeup,71249051269,71249051269,,,,,,,,,,,,,,,,,L'Oréal Group,,http://static-resources.goodguide.net/images/entities/large/123406.jpg,null
d72a37f5-f097-4198-8b69-0e1528855460,Clarisonic,Mia- Tm Skin Cleansing System Turquoise,,Face Treatments,1.84E+11,1.84E+11,,,,,,,,,,,,,,,,,L'Oréal Group,104.85,http://ecx.images-amazon.com/images/I/31jmdUtB26L._AA300_.jpg#http://img01.static-nextag.com/image/Clarisonic-Mia-Sonic-Cleansing/1/000/008/294/795/829479596.jpg#http://pics.Drugstore.com/prodimg/355181/300.JPG,null
8b774215-8fd0-484b-b115-da210883a02d,Matrix,Logics Color Dna System Imprints Demi-Permanent Gelucent Color Hair Coloring Products Clear Transparent,,Personal Care,8.02E+11,8.02E+11,,,,,,,,,,,,,,,,,L'Oréal Group,7.07,http://ak.buy.com/PI/0/500/230761724.jpg#http://ecx.images-amazon.com/images/I/51TjKtR46eL._AA300_.jpg#http://www.parfumery.com/pictures/large/801788508128.jpg,null
06c10798-f6b7-4dc5-8b89-02ea9e61282d,Redken,Color Fusion Advanced Performance Color Cream Hair Coloring Products 6Ag Ash Green,,Personal Care,7.44E+11,7.44E+11,,,,,,,,,,,,,,,,,L'Oréal Group,3.07,http://ak.buy.com/PI/0/500/221424300.jpg#http://ecx.images-amazon.com/images/I/51%2BqMeNdOCL._AA300_.jpg#http://www.parfumery.com/pictures/large/743877067874.jpg,null
6857be2d-dfe9-4127-aa36-5e80c83e3e93,Essie,Grow Faster Base Coat,0.46 fl oz; 13.5 ml,,95008006185,95008006185,,Butyl Acetate#Ethyl Acetate#Nitrocellulose#Acetyl Tributyl Citrate#Adipic Acid/Neopentyl Glycol/Trimellitic Anhydride Copolymer#Isopropyl Alcohol#Acrylates Copolymer#Stearalkonium Bentonite#N-Butyl Alcohol#Benzophenone-1#Trimethylpentanediyl Dibenzoate#Argania Spinosa Oil/Argania Spinosa Kernel Oil#Dimethyl Sulfone#Tocopheryl Acetate#Aqua/Water/Eau#Propylene Glycol#Ascophyllum Nodosum/Ascophyllum Nodosum Extract,,,,,,,,,,,,,,,L'Oréal Group,,http://i.walmartimages.com/i/p/00/09/50/08/00/0009500800618_500X500.jpg#http://s7d2.scene7.com/is/image/Drugstore/335644?wid=300&hei=300&op_sharpen=1,null
9cf70bc4-3af1-45ee-91c3-ce95c15b563c,L'Oreal,Telescopic Original Mascara Black Brown,0.27 fl oz; 8 ml,Eye & Eyebrow Makeup,71249104736,71249104736,,Water#Beeswax (Apis Mellifera)#Stearic Acid#Carnauba (Copernicia Cerifera) Wax#Cire De Carnauba#Acacia Gum (Acacia Senegal)#Palmitic Acid#Triethanolamine#Hydroxyethylcellulose#Amino Methyl Propanol#Peg 40 Stearate#Sodium Polymethacrylate#Methylparaben#Propylparaben#Hydrogenated Jojoba Oil#Hydrogenated Palm Oil#Simethicone#Bht#Polyquaternium 10#Panthenol#May Contain (+/-): Iron Oxides#Ci 77499#Ci 77491#Ci 77492,,,,,,,,,,,,,,,L'Oréal Group,7.59,http://ct.mywebgrocer.com/legacy/productimagesroot/DJ/9/596339.jpg#http://ecx.images-amazon.com/images/I/41rpXWlw5JL._AA300_.jpg#http://i.walmartimages.com/i/p/00/07/12/49/10/0007124910473_300X300.jpg#http://img01.static-nextag.com/image/L-Oreal-Loreal-Telescopic/10/000/009/628/933/962893394.jpg#http://pics2.ds-static.com/prodimg/179658/300.JPG#http://static-resources.goodguide.net/images/entities/large/263338.jpg#http://www.beautyencounter.com/products/large/071249104736.jpg#http://www.myotcstore.com/store/i/is.aspx?path=/images/L-productimages/LorealEyeMakeUp/ALLL48103.jpg,null
70d7ad58-542d-4f4d-a0f9-0140f7350961,Maybelline,New York Superstay 24 2-Step Lipcolor Berry Persistant 075,1 set,Lip Makeup,41554237863,41554237863,,,,,,,,,,,,,,,,,L'Oréal Group,7.96,http://ct.mywebgrocer.com/legacy/productimagesroot/DJ/1/887041.jpg#http://ecx.images-amazon.com/images/I/315z0uBXnoL._AA300_.jpg#http://i.walmartimages.com/i/p/00/04/15/54/23/0004155423786_300X300.jpg#http://img01.static-nextag.com/image/Maybelline-New-York-Superstay/10/000/010/266/819/1026681971.jpg#http://pics2.ds-static.com/prodimg/339049/300.JPG#http://static-resources.goodguide.net/images/entities/large/399789.jpg,null
29b105f6-1f47-40f4-8bdb-51790a3b7c2a,Lancôme,Lancome Bienfait Multi-Vital Cream SPF 30 Sunscreen Facial Treatment Products,,Fragrances,96018088246,96018088246,,,,,,,,,,,,,,,,,L'Oréal Group,31.5,http://ecx.images-amazon.com/images/I/41CQqJzBFrL._AA300_.jpg#http://img01.static-nextag.com/image/Lancome-Lanc-me-Bienfait/1/000/007/504/501/750450164.jpg#http://www.parfumery.com/pictures/large/096018088246.jpg,null
7d5f24d3-d361-4697-8187-960842a48e14,Lancôme,Le Stylo Waterproof Long Lasting Eyeliner Bronze,0.01 oz,Eye & Eyebrow Makeup,96018248077,96018248077,,Vitamin A#Vitamin C#Vitamin E,,,,,,,,,,,,,,,L'Oréal Group,34.73,http://ak.buy.com/PI/0/250/221421921.jpg#http://ecx.images-amazon.com/images/I/31e7YekAG8L._SX300_.jpg#http://w02.static-wize.com/photos/large/1021524.jpg#http://www.beautyencounter.com/products/large/096018248077.jpg,null
43daba34-bc48-46c4-9560-012ea21fef39,L'Oreal,Professionnel Maji.Lift Ionene G Ultra-Light Blonding And Toning In One Step For Dark Natural Bases,603,Hair Relaxers# Perms# Chemicals,6.70E+11,6.70E+11,,,,,,,,,,,,,,,,,L'Oréal Group,,http://ak.buy.com/PI/0/250/230761582.jpg#http://www.beautyencounter.com/products/large/670281010564.jpg,null
285ac571-26d0-4398-8971-25ab95ad135b,L'Oreal,L'Oreal Extra Volume Hydra Collagen Waterproof Eye Mascara Black #690,0.34 oz; 10 ml,Eye & Eyebrow Makeup,71249156322,71249156322,,,,,,,,,,,,,,,,,L'Oréal Group,6.5,http://ct.mywebgrocer.com/legacy/productimagesroot/DJ/0/804120.jpg#http://ecx.images-amazon.com/images/I/51l-zPlN-ML._SY300_.jpg#http://i.walmartimages.com/i/p/00/07/12/49/16/0007124916585_500X500.jpg#http://img01.static-nextag.com/image/L-Oreal-Extra-volume/1/000/008/230/162/823016296.jpg#http://pics2.ds-static.com/prodimg/223571/300.JPG#http://static-resources.goodguide.net/images/entities/large/263065.jpg#http://www.myotcstore.com/store/i/is.aspx?path=/images/L-productimages/LorealEyeMakeUp/extra_volume_LL65501.jpg,null
